file,norm,fold,epoch,avg_epoch_time,train_acc,test_acc,dataset,model,declared_epochs,norm_type_header,exp
dwgn_0.txt,dwgn,0,80,0.5782,0.6853,0.6339,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,81,0.5783,0.7353,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,82,0.5783,0.7572,0.7232,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,83,0.5784,0.7133,0.7143,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,84,0.5786,0.7612,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,85,0.5785,0.7662,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,86,0.5786,0.7782,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,87,0.5786,0.7572,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,88,0.5787,0.7752,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,89,0.5789,0.7812,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,90,0.5789,0.7193,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,91,0.5789,0.7293,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,92,0.579,0.7443,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,93,0.579,0.7253,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,94,0.579,0.7233,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,95,0.579,0.7353,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,96,0.5791,0.6963,0.6429,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,97,0.5792,0.7672,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,98,0.5792,0.7792,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,99,0.5793,0.7552,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,100,0.5794,0.7782,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,101,0.5795,0.7842,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,102,0.5798,0.7642,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,103,0.5799,0.7103,0.7232,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,104,0.58,0.7582,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,105,0.5801,0.6563,0.6071,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,106,0.5802,0.7772,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,107,0.5805,0.7772,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,108,0.5808,0.7263,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,109,0.5813,0.7443,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,110,0.5817,0.7502,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,111,0.5822,0.7722,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,112,0.5825,0.7832,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,113,0.5827,0.7772,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,114,0.583,0.7582,0.7232,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,115,0.5833,0.7642,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,116,0.5837,0.7562,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,117,0.5841,0.7752,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,118,0.5844,0.7602,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,119,0.5846,0.7892,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,120,0.5849,0.7642,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,121,0.5852,0.7642,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,122,0.5855,0.7722,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,123,0.5858,0.7852,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,124,0.5861,0.7822,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,125,0.5864,0.7742,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,126,0.5868,0.7672,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,127,0.5871,0.7602,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,128,0.5875,0.7632,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,129,0.5878,0.7932,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,130,0.5883,0.7842,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,131,0.5887,0.7273,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,132,0.589,0.7632,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,133,0.5894,0.7822,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,134,0.5899,0.7792,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,135,0.5903,0.7772,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,136,0.5908,0.7872,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,137,0.5912,0.6833,0.6875,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,138,0.5916,0.7473,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,139,0.592,0.7303,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,140,0.5925,0.7233,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,141,0.593,0.7752,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,142,0.5934,0.7782,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,143,0.5939,0.7852,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,144,0.5943,0.7742,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,145,0.5949,0.7752,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,146,0.5954,0.7712,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,147,0.5958,0.7642,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,148,0.5962,0.7483,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,149,0.5966,0.7493,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,150,0.5971,0.7812,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,151,0.5975,0.7083,0.7232,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,152,0.598,0.7053,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,153,0.5987,0.7552,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,154,0.5991,0.7113,0.7054,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,155,0.5997,0.7812,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,156,0.6001,0.7792,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,157,0.6006,0.7802,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,158,0.6011,0.7622,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,159,0.6016,0.7752,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,160,0.602,0.7562,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,161,0.6026,0.7453,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,162,0.6031,0.7782,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,163,0.6035,0.7822,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,164,0.604,0.7832,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,165,0.6045,0.7682,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,166,0.6051,0.6813,0.7143,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,167,0.6055,0.7732,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,168,0.606,0.7812,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,169,0.6065,0.7792,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,170,0.6069,0.7662,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,171,0.6074,0.7662,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,172,0.6079,0.7742,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,173,0.6083,0.7742,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,174,0.6088,0.7792,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,175,0.6092,0.7363,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,176,0.6097,0.7592,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,177,0.6102,0.7682,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,178,0.6108,0.7622,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,179,0.6112,0.7732,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,180,0.6117,0.7892,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,181,0.6121,0.7213,0.7054,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,182,0.6126,0.7822,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,183,0.6131,0.7612,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,184,0.6134,0.7802,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,185,0.6139,0.7812,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,186,0.6143,0.7642,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,187,0.6147,0.7892,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,188,0.6152,0.7772,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,189,0.6156,0.7562,0.7411,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,190,0.616,0.7812,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,191,0.6165,0.7622,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,192,0.617,0.7662,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,193,0.6174,0.7822,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,194,0.6178,0.7822,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,195,0.6182,0.7812,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,196,0.6186,0.7363,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,197,0.6189,0.7622,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,198,0.6193,0.7443,0.7232,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,199,0.6196,0.6474,0.6607,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,200,0.62,0.6344,0.5893,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,201,0.6203,0.7802,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,202,0.6206,0.7612,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,203,0.621,0.7702,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,204,0.6215,0.7852,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,205,0.6218,0.7562,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,206,0.6222,0.7852,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,207,0.6226,0.7782,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,208,0.6229,0.7293,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,209,0.6232,0.7562,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,210,0.6236,0.7842,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,211,0.624,0.7183,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,212,0.6243,0.7752,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,213,0.6247,0.7652,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,214,0.625,0.7862,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,215,0.6253,0.7762,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,216,0.6257,0.7692,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,217,0.626,0.7712,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,218,0.6264,0.7782,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,219,0.6267,0.7872,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,220,0.6271,0.7502,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,221,0.6273,0.7453,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,222,0.6276,0.7872,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,223,0.6279,0.7722,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,224,0.6283,0.7672,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,225,0.6286,0.7443,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,226,0.6288,0.7772,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,227,0.6291,0.7423,0.7143,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,228,0.6294,0.7093,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,229,0.6297,0.7283,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,230,0.6299,0.7443,0.7232,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,231,0.6302,0.7732,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,232,0.6305,0.7782,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,233,0.6308,0.7882,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,234,0.6311,0.7602,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,235,0.6314,0.7632,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,236,0.6316,0.7473,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,237,0.632,0.7812,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,238,0.6323,0.7832,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,239,0.6325,0.7512,0.7321,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,240,0.6328,0.7892,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,241,0.633,0.7802,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,242,0.6334,0.7792,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,243,0.6337,0.7602,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,244,0.6339,0.7712,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,245,0.6342,0.7892,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,246,0.6348,0.7842,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,247,0.6351,0.7882,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,248,0.6354,0.7882,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,249,0.6356,0.7782,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,250,0.6358,0.7892,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,251,0.636,0.7902,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,252,0.6362,0.7902,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,253,0.6365,0.7812,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,254,0.6367,0.7862,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,255,0.6371,0.7742,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,256,0.6373,0.7602,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,257,0.6375,0.7822,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,258,0.6377,0.7752,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,259,0.6379,0.7702,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,260,0.6381,0.7722,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,261,0.6383,0.7822,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,262,0.6386,0.7842,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,263,0.6387,0.7922,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,264,0.6389,0.7852,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,265,0.6391,0.7892,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,266,0.6393,0.7852,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,267,0.6394,0.7962,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,268,0.6398,0.7852,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,269,0.64,0.7842,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,270,0.6402,0.7802,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,271,0.6403,0.7872,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,272,0.6405,0.7892,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,273,0.6407,0.7872,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,274,0.6409,0.7902,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,275,0.641,0.7902,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,276,0.6412,0.7852,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,277,0.6414,0.7912,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,278,0.6415,0.7892,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,279,0.6416,0.7892,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,280,0.6418,0.7932,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,281,0.6419,0.7912,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,282,0.642,0.7872,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,283,0.6422,0.7882,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,284,0.6423,0.7912,0.7589,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,285,0.6425,0.7902,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,286,0.6426,0.7752,0.75,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,287,0.6428,0.7852,0.7946,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,288,0.6429,0.7922,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,289,0.643,0.7872,0.7679,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,290,0.6431,0.7982,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,291,0.6433,0.7932,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,292,0.6434,0.7922,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,293,0.6435,0.7942,0.7768,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
dwgn_0.txt,dwgn,0,294,0.6436,0.7962,0.7857,PROTEINS,GIN,300,dwgn,proteins_gin_gn_fast
